,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
1654,1654,1795,10.5,a tree where each node has at most two nodes and the node on the left is less than the root and the node on the right is greater than the root.,4,5,4.5,0.01346606,0.98653394,0.98281701,0.511526406,0.571292966,0.99493633,0.942104358,0.999980921,0.977503346,0.964453501,0.905123571,0.963936935,0.909748068,0.769075036,0.712148755
1655,1655,1796,10.5,a special binary tree that has a rule that all the subtrees on the right are smaller than the node value and all the subtrees on the left are larger than the node value,5,3,4,0.009687901,0.9903121,0.987638025,0.558451533,0.61247663,0.995923998,0.953396892,0.999984811,0.982089855,0.956257104,0.883246736,0.968520213,0.921218244,0.816774309,0.771606545
1656,1656,1797,10.5,"Binary search trees are similar to binary trees, but have been implemented to organize data in a specific way for later searching.",3,4,3.5,0.022937059,0.977062941,0.970731806,0.237379611,0.330689051,0.984858681,0.826881197,0.999925844,0.91256155,0.927860775,0.807454679,0.957201316,0.892891413,0.739371777,0.67512324
1657,1657,1798,10.5,"it is a binary tree where each node has a value, a total order is defined on these values, the left subtree of a node contains only values less than the node's value, and the right subtree of a node contains only values greater than or equal to the node's value.",5,5,5,0.016923547,0.983076453,0.97840518,0.319799215,0.40302431,0.982884727,0.804311927,0.999969118,0.96358651,0.940132734,0.840209512,0.966428693,0.915983977,0.720420063,0.651499672
1658,1658,1799,10.5,A binary tree with the data organized in a specific arangment,2,3,2.5,0.033159852,0.966840148,0.957687296,0.252275258,0.34376216,0.991822913,0.906506988,0.999948729,0.939545946,0.893300751,0.715211229,0.896844294,0.741841084,0.61051476,0.514501223
1659,1659,1800,10.5,"A binary search tree is a tree that also has the condition that each node may have at maximum 2 children and where the input data is compared to the data in the tree starting with the root. If the value is smaller than the root it traverses left, if it is larger it traverses right until it becomes a leaf.",4,5,4.5,0.009622633,0.990377367,0.987721307,0.551800013,0.606638947,0.995066503,0.943592693,0.999989943,0.988141543,0.954291744,0.878001034,0.960982896,0.902355249,0.879622638,0.849947839
1660,1660,1801,10.5,a binary tree in which the data is in order from left to right.,4,4,4,0.020017087,0.979982913,0.974457754,0.425709337,0.495975935,0.991242529,0.899871151,0.999948103,0.938807446,0.910378667,0.760793544,0.944807286,0.86187394,0.747066855,0.68471526
1661,1661,1802,10.5,a tree that is set up so that it can be easily searched for numbers based on the location compared to the previous nodes.,3,4,3.5,0.016531885,0.983468115,0.97890495,0.269955039,0.359278754,0.994185997,0.933525391,0.999967744,0.961966134,0.919204521,0.784350449,0.9577348,0.894226518,0.735029995,0.669711151
1662,1662,1803,10.5,"a binary tree where the children are ordered such that the right side is greater than the current node, and the left is less than or equal the current node.",5,5,5,0.009318948,0.990681052,0.988108817,0.601495624,0.650254116,0.994959512,0.942369403,0.999975497,0.971107586,0.957075011,0.885429795,0.968617182,0.92146092,0.872174561,0.84066371
1663,1663,1804,10.5,"A binary tree where the value in any node n is greater than the value in every node n's left subtree, but less than every value in n's right subtree.",5,5,5,0.018783808,0.981216192,0.976031446,0.432608813,0.502031234,0.995458977,0.948080055,0.99998354,0.980591472,0.945972778,0.855797053,0.965128118,0.912729139,0.782763124,0.729211142
1664,1664,1805,10.5,A binary search tree is a finite set of nodes that is either empty or consits of a root and two disjoint binary trees call the left and right subtrees.,1,4,2.5,0.018833458,0.981166542,0.975968091,0.394392014,0.468490402,0.992701474,0.916552047,0.999961932,0.955113196,0.949636804,0.86557663,0.969709477,0.924194513,0.815014064,0.769412376
1665,1665,1806,10.5,it is similar to a binary tree.  The keys in a nonempty left subtree (right subtree) are smaller (larger) than the key in the root of subtree.  the values in all nodes in the left subtree of a node are less than             the node value  the values in all nodes in the right subtree of a node are greater    than the node values,5,5,5,0.017122328,0.982877672,0.978151531,0.509319902,0.569356436,0.983649405,0.813054905,0.999972857,0.967995794,0.936094833,0.829432033,0.964369807,0.91083138,0.794341445,0.743643676
1666,1666,1807,10.5,"a set of numbers arranged by links. each node can contain two pointers to other elements. each node to the left of the parent is smaller and each node to the right is larger. recursive implementation implies that if traversed in order, the output would be sorted",5,4,4.5,0.017413259,0.982586741,0.977780297,0.381453067,0.457134584,0.992509777,0.914360276,0.999963042,0.956422388,0.936040024,0.829285744,0.9650293,0.912481836,0.843948603,0.80547967
1667,1667,1808,10.5,"A binary search tree is a special binary tree arranged such that every left child node contains a value less than its parent, and every right child node contains a value greater its parent.",5,5,5,0.013115704,0.986884296,0.983264072,0.574317336,0.626401193,0.993982472,0.931198388,0.999977101,0.972999944,0.958794754,0.890019926,0.974631175,0.936511623,0.892046213,0.865433994
1668,1668,1809,10.5,"a binary tree with a special organization of data. where the left child of the element is less than it, and the right child is larger than it.",5,5,5,0.008967876,0.991032124,0.988556792,0.636916935,0.681341498,0.995188971,0.944992929,0.999986837,0.984479214,0.977814777,0.940785878,0.969500093,0.923670505,0.912003934,0.890311563
1669,1669,1810,10.5,A tree in which the smaller values are located on the left of a parent node and the larger values are located on the right of the parent node.,5,5,5,0.016963184,0.983036816,0.978354603,0.520282745,0.578977935,0.994177949,0.933433379,0.999954558,0.946418225,0.962593986,0.900160378,0.969495033,0.923657842,0.891414642,0.864646732
1670,1670,1811,10.5,"a binary search tree is a special tree in which each node has at most two children, labeled left child and right child",1,4,2.5,0.014594436,0.985405564,0.981377178,0.566244185,0.619315822,0.992164678,0.910414573,0.999962657,0.955968666,0.974911742,0.933037447,0.978067262,0.945110822,0.908024371,0.885350983
1671,1671,1812,10.5,"it is a binary tree where each node has a unique key, the left child of a node has only values less than that node, and the right child of each node has higher values than that node.",5,5,5,0.01055038,0.98944962,0.986537482,0.573275089,0.625486469,0.989782561,0.883178554,0.999906707,0.889997212,0.968345361,0.915511254,0.971861176,0.929579385,0.84650898,0.808671215
1672,1672,1813,10.5,"Binary search trees are a fundamental data structure used to construct more abstract data structures such as sets, multisets, and associative arrays.",2,3,2.5,0.042518377,0.957481623,0.945745611,0.084531963,0.196542881,0.984635437,0.824328737,0.999927515,0.914532034,0.930400891,0.81423445,0.951717872,0.87916847,0.621745944,0.528501046
1673,1673,1814,10.6,"For every node in the binary tree we first visit its left sub-tree (if its there) and then visit the parent node itself, and then the right sub-tree (if its there).",5,5,5,0.028651178,0.971348822,0.963440464,0.449874371,0.517184287,0.988185238,0.864915508,0.999979961,0.97637185,0.927591161,0.806735057,0.966541936,0.91626738,0.826405346,0.783611764
1674,1674,1815,10.6,The inorder traversal of a binary tree visits the node of a binary tree in order according to their data values.,2,3,2.5,0.037991703,0.962008297,0.951521748,0.151777431,0.255560616,0.988916151,0.87327243,0.999947634,0.938254936,0.92699733,0.805150075,0.945350371,0.863233072,0.56459558,0.457262343
1675,1675,1816,10.6,Traverses the binary tree in inorder.  It lets you visit the nodes in order according to their data values.,2,4,3,0.035523295,0.964476705,0.95467149,0.246698663,0.338867882,0.985924762,0.839070273,0.999967956,0.962216776,0.932021457,0.818559869,0.951045016,0.877484571,0.626757443,0.534747947
1676,1676,1817,10.6,Its used to visit nodes of a binary search tree in a search key order.,3,4,3.5,0.044803381,0.955196619,0.942829896,0.082755193,0.194983506,0.986631651,0.847152519,0.999918883,0.904353906,0.92827887,0.808570607,0.936961655,0.842239354,0.588811696,0.487448059
1677,1677,1818,10.6,(Left side of tree) (Root) (Right side of tree),5,5,5,0.094727516,0.905272484,0.879125597,0.241505832,0.334310413,0.985311576,0.832059388,0.999743734,0.697833728,0.935777101,0.828583981,0.924464342,0.810963403,0.769586563,0.712786381
1678,1678,1819,10.6,printing a tree in order from least to greatest. This done by going as far left down the tree as possible and printing the parent and then right tree. Then move up the tree.,5,5,5,0.022887111,0.977112889,0.970795541,0.468368053,0.533415199,0.984370512,0.821299706,0.999968235,0.962545978,0.946810386,0.858032695,0.925236053,0.812894698,0.646098793,0.558857202
1679,1679,1820,10.6,"The in order is to go from left,root,right",5,5,5,0.031212389,0.968787611,0.960172301,0.380412161,0.456221037,0.988375972,0.867096268,0.999894685,0.87582174,0.91647928,0.777076564,0.942651549,0.856478963,0.568234324,0.461798087
1680,1680,1821,10.6,"Inorder traversal of a binary tree will retrieve start at the furthest left hand leaf and checks it, itâ€™s parent, and itâ€™s right side sibling, then it goes up a level and repeats until it gets to the root.",4,5,4.5,0.022553921,0.977446079,0.971220699,0.368267149,0.445562012,0.989158919,0.876048125,0.999971625,0.966542213,0.912390533,0.766163374,0.963104056,0.907663693,0.769024432,0.712085676
1681,1681,1822,10.6,traverse the left subtree. visit the root. traverse the right subtree.,5,5,5,0.020373225,0.979626775,0.974003315,0.735080421,0.767494316,0.987559552,0.85776171,0.999944135,0.934128905,0.987305502,0.966117377,0.982220143,0.955503881,0.963330686,0.954291055
1682,1682,1823,10.6,postorder,0,3,1.5,0.466676951,0.53332305,0.404509901,0.088748075,0.200243136,0.958659519,0.527332173,0.999621982,0.554274237,0.865271263,0.6403983,0.953617503,0.883922513,0.505136013,0.383145187
1683,1683,1824,10.6,in order starts with the root then does right child then left child recursively,0,3,1.5,0.040690124,0.959309876,0.948078503,0.464344472,0.529883917,0.982039316,0.794645889,0.99996007,0.952917731,0.94467077,0.85232189,0.952419808,0.880925145,0.786307514,0.733629272
1684,1684,1825,10.6,Left Child -&gt; Parent -&gt; Right Child,5,5,5,0.124131024,0.875868976,0.841606071,0.216175899,0.312079692,0.988576276,0.869386451,0.99972938,0.68090886,0.886303519,0.696535061,0.96066511,0.901559953,0.631368577,0.540495789
1685,1685,1826,10.6,it goes from lowest to highest inside of the tree,1,3,2,0.048563182,0.951436818,0.938032306,0.055413343,0.170987032,0.987656749,0.858873005,0.999968425,0.962769169,0.925196185,0.800342676,0.949928664,0.874690773,0.534762084,0.420074487
1686,1686,1827,10.6,"starting by displaying the node furthest to the right, then  the node, then the node on the right, in recursive order.",3,5,4,0.016192496,0.983807504,0.979338018,0.483276993,0.546499974,0.996403121,0.958874963,0.999980628,0.977157755,0.918349573,0.782068525,0.967114447,0.917700154,0.769155562,0.712249132
1687,1687,1828,10.6,It travels left to right,3,4,3.5,0.057034016,0.942965984,0.927223336,0.204962239,0.302238065,0.985675324,0.836218313,0.999933693,0.921817107,0.94879615,0.863332857,0.947964605,0.869775491,0.666219175,0.583937531
1688,1688,1829,10.6,void inorder(ptNode ptr) { if (ptr) { inorder (ptr-&gt;left); cout&lt;&lt;ptr-&gt;data; inorder(ptr-&gt;right); } },5,5,5,0.132549286,0.867450714,0.830864183,0.171363086,0.272749893,0.981886232,0.792895598,0.999895945,0.87730785,0.931052567,0.815973825,0.953617503,0.883922513,0.529749155,0.413825802
1689,1689,1830,10.6,"the root is in the middle.  The left subtree is traversed first, then the root, and finally the right subtree.",5,5,5,0.009761512,0.990238488,0.987544095,0.795258105,0.820309037,0.988183469,0.864895278,0.999975447,0.971048897,0.956159942,0.882987403,0.969781517,0.924374801,0.905973315,0.882794315
1690,1690,1831,10.6,"a traversal that visits the left branch first, then the parent node, then the right branch, recursively.",5,5,5,0.014118135,0.985881865,0.981984948,0.559803426,0.613663114,0.993205796,0.92231823,0.99998117,0.977797427,0.969261363,0.917956136,0.952538283,0.881221642,0.794412017,0.743731645
1691,1691,1832,10.6,"Inorder traversal visits the left branch of a node (all the way to it's deepest left-most leaf) before visiting the node itself. After visiting the entire left branch and the node, it visits the node's right branch following the same pattern of left child, node, right child.",5,5,5,0.021379828,0.978620172,0.972718867,0.2975173,0.38346867,0.989708672,0.882333744,0.999980719,0.977265005,0.913785364,0.769886289,0.963195839,0.907893391,0.793513358,0.742611454
1692,1692,1833,10.6,left middle right,5,5,5,0.133121073,0.866878927,0.83013457,0.291264355,0.377980796,0.965305771,0.603322326,0.999781997,0.742950476,0.944155441,0.850946436,0.905318091,0.763047727,0.680296779,0.601485455
1693,1693,1834,10.6,"You traverse all the nodes to the left, then visit the root, then traverse all the nodes on the right.",5,5,5,0.01449573,0.98550427,0.981503128,0.640482128,0.684470476,0.9939288,0.93058472,0.999979489,0.975815751,0.967902153,0.914328297,0.964060822,0.910058109,0.83638829,0.796055638
1694,1694,1835,10.6,"you would go to the furthest down left most node, then to the root then to the right (if left and right exist) then you would return one node previous and do the same until you reached the root, then go to the furthest down left most node on the right side of the root and continue this process",5,5,5,0.020763576,0.979236424,0.973505218,0.467173547,0.532366844,0.986706452,0.848007751,0.999944627,0.934708429,0.899555846,0.731906575,0.969354386,0.923305857,0.802710593,0.754075932
1695,1695,1836,10.6,"it means that you traverse one subtree of a node, then look at the node itself before traversing the other subtree of the node",4,4,4,0.022736549,0.977263451,0.970987661,0.361465752,0.439592791,0.98959242,0.881004575,0.999966778,0.960827604,0.929146047,0.810885172,0.955919013,0.889682304,0.835927844,0.795481686
1696,1696,1837,10.6,"Level order traversal is a traversal method by which levels are visited successively starting with level 0 (the root node), and nodes are visited from left to right on each level, with Push and Pop methods. ",0,4,2,0.03249228,0.96750772,0.958539133,0.180069402,0.280390959,0.990321287,0.889338101,0.999958732,0.951340275,0.916939275,0.778304328,0.963961255,0.909808932,0.70513612,0.632448031
1697,1697,1838,10.7,This is on the runtime order of log(n) where n is the number of nodes in the binary tree.,5,5,5,0.015466154,0.984533846,0.980264846,0.624701321,0.67062051,0.992782483,0.917478273,0.999951494,0.942806443,0.974493239,0.931920429,0.976361307,0.940841476,0.745001972,0.682141354
1698,1698,1839,10.7,In a binary search tree of size 'n' it takes log(n) comparisons to find a specified element.,5,5,5,0.026843727,0.973156273,0.965746812,0.485417724,0.548378778,0.989940964,0.884989666,0.999939508,0.928673473,0.973650464,0.929670995,0.974051916,0.935061961,0.743087232,0.679754606
1699,1699,1840,10.7,n-1/2 is the algorithm to compare and find an element.,0,4,2,0.057723165,0.942276835,0.926343967,0.249893263,0.341671611,0.986502593,0.845676925,0.999938386,0.927350417,0.951196286,0.869739011,0.958888555,0.897113921,0.442822963,0.305471126
1700,1700,1841,10.7,At most its equivalent to the height of the tree.,5,5,5,0.027059913,0.972940087,0.965470954,0.508151293,0.568330811,0.987225027,0.853936896,0.999959757,0.952549364,0.960075044,0.893437121,0.952154999,0.88026243,0.694536448,0.619235395
1701,1701,1842,10.7,Log(n),5,5,5,0.117097914,0.882902086,0.850580474,0.391663462,0.466095699,0.981725154,0.791053914,0.999812433,0.778836818,0.926133428,0.802844252,0.969485984,0.923635196,0.393681526,0.244215659
1702,1702,1843,10.7,O(log n),5,5,5,0.153256238,0.846743763,0.804441655,0.101559386,0.211486935,0.983574952,0.812203637,0.999868965,0.845494788,0.946445588,0.857059021,0.924084863,0.810013714,0.505584061,0.383703685
1703,1703,1844,10.7,Depends on what half of the tree and the levels you have.,3,4,3.5,0.023054957,0.976945043,0.970581365,0.449853152,0.517165664,0.985143948,0.830142808,0.999927958,0.915053879,0.956858302,0.884851381,0.955364998,0.888295818,0.549464047,0.438400682
1704,1704,1845,10.7,O(log n) in balanced trees,5,5,5,0.05079788,0.94920212,0.935180783,0.457603514,0.523967741,0.983860463,0.81546804,0.999919681,0.905295279,0.961897798,0.898302196,0.956171299,0.890313678,0.613932729,0.518761767
1705,1705,1846,10.7,n-1,2,3,2.5,0.658367217,0.341632783,0.159908886,-0.058362663,0.071131944,0.95848009,0.52528066,0.999535393,0.452176469,0.909240949,0.757756884,0.982545872,0.956319055,0.364911556,0.208353502
1706,1706,1847,10.7,log(n),5,5,5,0.181707323,0.818292677,0.768137442,0.097049795,0.20752911,0.974396625,0.707262918,0.999813799,0.780448287,0.926133428,0.802844252,0.969485984,0.923635196,0.393681526,0.244215659
1707,1707,1848,10.7,O(nlog(n)),0,5,2.5,0.114221752,0.885778248,0.854250521,0.298514843,0.38434416,0.981970435,0.793858338,0.999803231,0.767987404,0.855275123,0.613717808,0.954996324,0.88737317,0.408017397,0.262085517
1708,1708,1849,10.7,nLog(n),0,4,2,0.131891251,0.868108749,0.83170385,0.271643668,0.360760774,0.981725154,0.791053914,0.999767776,0.726181715,0.926133428,0.802844252,0.969485984,0.923635196,0.488000423,0.361785442
1709,1709,1850,10.7,logn,5,5,5,0.344531655,0.655468345,0.560369996,0.177625939,0.278246463,0.95848009,0.52528066,0.999535393,0.452176469,0.926133428,0.802844252,0.969485984,0.923635196,0.393681526,0.244215659
1710,1710,1851,10.7,"at the minimum log(n)/log(2), at the maximum N searches, where N is the number of nodes.",4,5,4.5,0.028198421,0.971801579,0.964018192,0.463482857,0.529127724,0.990596079,0.892479943,0.999953314,0.944952162,0.976478562,0.937219414,0.975199383,0.937933628,0.696508527,0.621693618
1711,1711,1852,10.7,O(n),2,4,3,0.119796097,0.880203903,0.847137533,0.271219492,0.360388497,0.981725154,0.791053914,0.999882754,0.861753901,0.910753436,0.761793832,0.91695524,0.79217102,0.480024546,0.351843404
1712,1712,1853,10.7,It takes at most 3 comparisons to find and element in a binary search tree,0,3,1.5,0.041959345,0.958040655,0.946458948,0.182749659,0.282743277,0.984531644,0.823142012,0.999927445,0.914449891,0.958379951,0.888912783,0.920552838,0.801174419,0.591552675,0.490864727
1713,1713,1854,10.7,log (n)   where n equals the number of nodes.,5,5,5,0.032274842,0.967725158,0.958816588,0.494594663,0.556432885,0.984941327,0.827826133,0.999954845,0.946757081,0.975919296,0.935726688,0.974677846,0.936628422,0.759135842,0.699759416
1714,1714,1855,10.7,it takes as many comparisons as the number of levels of the binary search tree. it only compares one number at each level,5,5,5,0.023814321,0.976185679,0.969612401,0.3039051,0.389074899,0.987407086,0.856018483,0.9999626,0.955901306,0.965131325,0.906932737,0.961849668,0.904524444,0.809651554,0.762727934
1715,1715,1856,10.7,At most it takes one less comparisons than the tree's height. In big-O notation it takes O(log n) comparisons if the tree is balanced.,5,5,5,0.023026168,0.976973832,0.970618101,0.494624734,0.556459277,0.990999588,0.897093472,0.999952424,0.943902918,0.970844072,0.922180512,0.971678195,0.929121454,0.793248773,0.742281645
1716,1716,1857,10.7,O(log n),5,5,5,0.153256238,0.846743763,0.804441655,0.101559386,0.211486935,0.983574952,0.812203637,0.999868965,0.845494788,0.946445588,0.857059021,0.924084863,0.810013714,0.505584061,0.383703685
1717,1717,1858,10.7,log n comparisons,5,5,5,0.133488238,0.866511762,0.829666059,0.194862247,0.293373844,0.970171875,0.658959096,0.999888214,0.868191465,0.955612704,0.881526781,0.916968288,0.792203674,0.671427369,0.590429616
1718,1718,1859,10.7,(n^k)-1   where k is the height of the tree,0,3,1.5,0.032197535,0.967802465,0.958915234,0.543941796,0.599742213,0.988720429,0.871034634,0.999957115,0.949433644,0.953625603,0.876223051,0.948635693,0.871454965,0.687908888,0.610974052
1719,1719,1860,10.7,"it takes h comparisons, where h is the height of the tree",5,5,5,0.032074571,0.967925429,0.959072139,0.358440638,0.436937811,0.988263875,0.865814603,0.999954298,0.946111859,0.946367705,0.856851145,0.943188615,0.857823032,0.64975971,0.563420585
1720,1720,1861,10.7,2 way key comparison,0,2,1,0.18827492,0.81172508,0.759757043,-0.067635864,0.062993353,0.976749382,0.734163254,0.99991783,0.903112063,0.965907774,0.909005141,0.85270071,0.631366732,0.598632455,0.499689769
1721,1721,1862,11.1,"The name of the class file, the parameters it must take to perform its function.  Also a brief description of what the class does.",1.5,3.75,2.625,0.08230865,0.91769135,0.894972344,0.312934667,0.396999665,0.985514751,0.834382399,0.999857984,0.832547168,0.955236109,0.880521619,0.962764187,0.906813132,0.72514534,0.657389794
1722,1722,1863,11.1,"access specifiers and functions, oftentimes a constructor.",3,3,3,0.067249596,0.932750404,0.91418803,0.380342931,0.456160277,0.993007802,0.920054463,0.999775657,0.73547423,0.959378959,0.891579215,0.960420527,0.900947856,0.681498826,0.602983822
1723,1723,1864,11.1,"The elements typically included in a class definition are the function prototypes, usually declared public, and the data members used in the class, which are usually declared private.",5,5,5,0.066960633,0.933039367,0.914556753,0.435622782,0.504676433,0.987895962,0.861608063,0.999913599,0.898122911,0.94146463,0.843764448,0.945245953,0.862971754,0.803435624,0.754979693
1724,1724,1865,11.1,"Class is user defined.  It contains members, data and functions.  The keyword class is used and includes brackets ({})",2.5,5,3.75,0.049353004,0.950646997,0.937024477,0.542394221,0.598383989,0.992172993,0.910509645,0.999894859,0.876027266,0.960274459,0.893969376,0.963156286,0.907794405,0.832345188,0.791015856
1725,1725,1866,11.1,Member functions and data members.,5,5,5,0.009306312,0.990693688,0.988124941,0.947265506,0.953717767,1,1,0.999912934,0.897338979,0.960986605,0.89587015,0.952731333,0.881704771,0.971831381,0.964887287
1726,1726,1867,11.1,the functions and variables used when the object is defined for the class.,5,3,4,0.07392031,0.926079691,0.905676052,0.369098574,0.446291709,0.993825148,0.92939962,0.999896468,0.877923737,0.967251886,0.912592683,0.903219454,0.757795649,0.695821404,0.620837111
1727,1727,1868,11.1,"Data members, functions and function definitions, variables.",5,5,5,0.039098144,0.960901856,0.950109905,0.744115174,0.775423634,0.991737104,0.905525892,0.99988224,0.86114774,0.971931487,0.925082909,0.964703147,0.911665601,0.856663406,0.821328845
1728,1728,1869,11.1,return type and input parameters,1.5,2.5,2,0.092733741,0.907266259,0.881669698,0.186681971,0.286194456,0.987475411,0.856799681,0.999922833,0.909011178,0.979433964,0.945107616,0.974236849,0.935524777,0.592666507,0.492253134
1729,1729,1870,11.1,Constructor Data members Methods,5,4,4.5,0.106200576,0.893799424,0.864485719,0.544315875,0.600070522,0.997607354,0.972643594,0.999898404,0.88020666,0.974354195,0.931549309,0.970582248,0.926378721,0.830728173,0.789000226
1730,1730,1871,11.1,"Function members and member attributes, or in other words, the class variables and functions.",5,5,5,0.042074084,0.957925916,0.946312539,0.731483102,0.764337143,0.992192707,0.91073504,0.999923393,0.909671313,0.98055194,0.948091583,0.971825317,0.929489643,0.884430051,0.855940344
1731,1731,1872,11.1,"The elements that are included in a class definition is the access-modifier, data types, variables, and function signatures.",4,4,4,0.064828813,0.935171187,0.917277002,0.517000556,0.576097334,0.988283659,0.866040809,0.999876627,0.854529611,0.984055344,0.957442447,0.967555864,0.91880485,0.751989841,0.690851829
1732,1732,1873,11.1,The variables and function prototypes.,5,3,4,0.062747419,0.937252581,0.919932907,0.569228053,0.621934602,1,1,0.999846511,0.81901903,0.963147224,0.901637014,0.958680282,0.896592695,0.740331948,0.676320106
1733,1733,1874,11.1,public and private variables and initiations of functions included in the class.,4.5,2.5,3.5,0.055206001,0.944793999,0.929555923,0.398980558,0.472517521,0.994224257,0.933962841,0.999819613,0.787302847,0.951970785,0.87180621,0.957737744,0.894233886,0.687259853,0.610165021
1734,1734,1875,11.1,The return value and the accepted value.,1.5,1.25,1.375,0.08906579,0.91093421,0.886350084,0.156080157,0.259336887,0.99897538,0.988284967,0.999918473,0.903870167,0.970046408,0.920051484,0.937913028,0.844620274,0.589654982,0.488499227
1735,1735,1876,11.1,"A class definition typically includes the class name, the classes constructor(s), and any extra functions and class variables.",5,2.5,3.75,0.063172519,0.936827481,0.91939047,0.334066868,0.415546263,0.984925866,0.827649359,0.999908581,0.892206128,0.970460972,0.921157988,0.968830907,0.921995791,0.678022742,0.598650838
1736,1736,1877,11.1,"Parameters and their type, Class name, and return type, and the code to be executed in the class.",2,3.75,2.875,0.07761389,0.92238611,0.900962961,0.257242441,0.34812159,0.981210269,0.785166959,0.999936477,0.92509881,0.94019165,0.840366763,0.95262295,0.881433531,0.681103051,0.602490484
1737,1737,1878,11.1,"data members, class variables, and functions",5,5,5,0.04010576,0.95989424,0.948824164,0.688088656,0.726252168,0.992521451,0.91449375,0.999920556,0.906326724,0.97316453,0.928373999,0.953139916,0.882727297,0.888264596,0.860720157
1738,1738,1879,11.1,"Constructor, functions, and variables native to the class.",5,3,4,0.068660975,0.931339026,0.91238708,0.454173476,0.52095738,0.987601024,0.858235881,0.999862345,0.837688854,0.954978466,0.87983395,0.972521046,0.931230785,0.599333584,0.500563736
1739,1739,1880,11.1,functions and data members,5,5,5,0.045476437,0.954523563,0.941971062,0.827792823,0.848863012,0.997114233,0.967005487,0.99992056,0.906331402,0.981979112,0.951900819,0.991475334,0.978666051,0.953912854,0.9425516
1740,1740,1881,11.1,data members and function definitions,5,5,5,0.032889366,0.967110634,0.958032442,0.739955545,0.77177295,0.999664424,0.996163176,0.999914768,0.899501862,0.980900897,0.949022977,0.962960419,0.907304225,0.904127777,0.880493826
1741,1741,1882,11.1,member functions and data members,5,5,5,0.03643769,0.96356231,0.953504702,0.877470136,0.89246212,0.999664424,0.996163176,0.999907651,0.891110521,0.981718823,0.951206087,0.967719016,0.919213157,0.964253008,0.955440742
1742,1742,1883,11.1,"constructor, and function definitions.",3.5,2.5,3,0.077237487,0.922762513,0.90144326,0.513783276,0.5732737,0.990938142,0.896390926,0.999889907,0.870188048,0.95825717,0.888585071,0.962415258,0.905939898,0.588227093,0.486719344
1743,1743,1884,11.1,class name data of class definition of functions and methods,5,3.75,4.375,0.070311487,0.929688513,0.91028099,0.302371115,0.387728602,0.985558693,0.834884817,0.999914235,0.898873212,0.977143144,0.938993236,0.957809347,0.89441308,0.775422335,0.720060749
1744,1744,1885,11.1,"A class definition includes the definitions of the class' constructor(s) and any public or private functions. Of course, it also #includes the class header and any necessary C libraries",3,2.5,2.75,0.068454385,0.931545615,0.912650693,0.268547475,0.358043411,0.97993522,0.770588635,0.999891647,0.872239718,0.924147379,0.79754333,0.968074768,0.920103467,0.676751733,0.597066507
1745,1745,1886,11.1,"Class name, {}, semicoln at the end of the defination, private and bublic followed by "": """,2.5,2.5,2.5,0.091068983,0.908931017,0.883793966,0.116572425,0.224663073,0.978054869,0.749089581,0.999846271,0.818736587,0.970567699,0.921442851,0.960746986,0.901764857,0.605191529,0.507865743
1746,1746,1887,11.1,"a constructor, private and public variables, and function prototypes",5,2.5,3.75,0.068109214,0.931890786,0.913091138,0.374849021,0.451338568,0.985363056,0.832647988,0.999858618,0.833294917,0.967637634,0.913622275,0.959829204,0.899468003,0.674151957,0.593825851
1747,1747,1888,11.1,"Data variables and Functions, Data members",5,5,5,0.049742937,0.950257063,0.936526913,0.69291079,0.730484297,0.998025531,0.977424836,0.999872552,0.849724076,0.975439753,0.93444675,0.966493226,0.916145478,0.879312813,0.849561638
1748,1748,1889,11.1,class definitions include the name of the class and type of parameters,1.5,3.75,2.625,0.084222376,0.915777624,0.892530387,0.160397828,0.263126275,0.987993754,0.86272617,0.999858216,0.832820333,0.969659245,0.919018115,0.960511796,0.901176267,0.624672234,0.532148706
1749,1749,1890,11.1,"class variables, class function prototypes",5,3.75,4.375,0.093306065,0.906693935,0.8809394,0.315265864,0.399045632,0.98721899,0.853867873,0.999874649,0.852197564,0.95825717,0.888585071,0.962415258,0.905939898,0.663097918,0.580046842
1750,1750,1891,11.1,input  & return type elements,1.5,3,2.25,0.129021466,0.870978534,0.835365759,0.173692778,0.274794539,0.990937558,0.896384249,0.999860355,0.835343064,0.970774566,0.921994995,0.96082717,0.901965527,0.518625796,0.399960384
1751,1751,1892,11.2,Public and private specifiers.,5,5,5,0.013955534,0.986044467,0.982192431,0.840640366,0.86013861,0.991221798,0.899634123,0.999937016,0.925734552,0.994191497,0.984496644,0.941355417,0.853235245,0.910786152,0.888793581
1752,1752,1893,11.2,"Public, Private, Restricted",4.5,4.75,4.625,0.060945332,0.939054668,0.92223241,0.685988009,0.724408544,0.978815393,0.757785055,0.999900855,0.88309735,0.978312216,0.942113582,0.95831359,0.895675006,0.925339878,0.906934997
1753,1753,1894,11.2,The access specifiers are public and private.,5,5,5,0.033571899,0.966428101,0.957161515,0.739093065,0.771015999,0.989664339,0.881826858,0.999931276,0.918966388,0.939575122,0.838721201,0.903809787,0.759273025,0.826138139,0.783278686
